0,0,0,1,-1,1
1,0,0,1,1,1
2,0,-1,1,-1,2
3,0,-1,1,1,2
4,0,1,1,-1,2
5,0,1,1,1,2
6,0,-2,1,-1,3
7,0,-2,1,1,3
8,1,0,1,-1,3
9,1,0,1,1,3
10,0,2,1,-1,3
11,0,2,1,1,3
12,0,-3,1,-1,4
13,0,-3,1,1,4
14,1,-1,1,-1,4
15,1,-1,1,1,4
16,1,1,1,-1,4
17,1,1,1,1,4
18,0,3,1,-1,4
19,0,3,1,1,4
